MAX30009reg0x17,MAX30009reg0x18,MAX30009reg0x19,MAX30009reg0x1A,MAX30009reg0x20,MAX30009reg0x21,MAX30009reg0x22,MAX30009reg0x23,MAX30009reg0x24,MAX30009reg0x25,MAX30009reg0x26,MAX30009reg0x27,MAX30009reg0x28,MAX30009reg0x41,MAX30009reg0x41,MAX30009reg0x43,MAX30009reg0x44,MAX30009reg0x50,
MAX30009reg0x51,MAX30009reg0x58,MAX30009reg0xFE,MAX30009reg0xFF,0,0,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0xc9,0x1f,0x01,0x00,0x37,0x00,0x18,0x00,0x73,0x4a,0x00,0xff,0x00,0x06,0x01,0xa0,0xf1,0x00,
0x00,0x07,0x03,0x42,0x00,0x00,0x00,0x00,0x00,0x00,0x1f,0x6f,0x84,0xf4,0x86,0x00,0x01,0x8d,
start time,1706973000838
timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1706973002837.894000,194,29339.000000,-4578.000000,,,,,,,,,
1706973002848.099600,195,29081.000000,-4780.000000,,,,,,,,,
1706973002858.305400,196,28903.000000,-4635.000000,,,,,,,,,
1706973002868.511000,197,29234.000000,-5178.000000,,,,,,,,,
1706973002878.716600,198,29095.000000,-5055.000000,,,,,,,,,
1706973002888.922100,199,29533.000000,-4774.000000,,,,,,,,,
1706973002899.127900,200,29115.000000,-4719.000000,,,,,,,,,
1706973002909.333500,201,29033.000000,-4566.000000,,,,,,,,,
1706973002919.539100,202,28837.000000,-5060.000000,,,,,,,,,
1706973002929.744900,203,29099.000000,-4965.000000,,,,,,,,,
1706973002939.950400,204,29360.000000,-5213.000000,,,,,,,,,
1706973002950.156000,205,29316.000000,-4653.000000,,,,,,,,,
1706973002960.361800,206,29409.000000,-4688.000000,,,,,,,,,
1706973002970.567400,207,28979.000000,-4555.000000,,,,,,,,,
1706973002980.772900,208,29053.000000,-4787.000000,,,,,,,,,
1706973002990.978500,209,28886.000000,-5102.000000,,,,,,,,,
1706973003001.184300,210,29343.000000,-5050.000000,,,,,,,,,
1706973003011.389900,211,29278.000000,-4960.000000,,,,,,,,,
